transaction_id,user_id,age,amount,payment_method,device,state,hour_of_day,transaction_date,is_new_payee,login_attempts,velocity_1h,fraud_probability,risk_score,risk_category,anomaly_flag,is_fraud
TXN1008725,USR4855,42,1555.67,IMPS,Mobile,Gujarat,17,2024-12-06,0,2,1,0.00012916809425868742,15.51,Low,0,0
TXN1008726,USR6395,45,347.68,NEFT,Mobile,Karnataka,21,2025-02-17,0,2,2,0.00014603704707577152,15.77,Low,0,0
TXN1008727,USR8329,36,6660.27,Credit Card,Mobile,Tamil Nadu,11,2025-01-08,0,2,3,0.0004903332423904824,16.37,Low,0,0
TXN1008728,USR6373,42,1861.3,IMPS,Mobile,Karnataka,12,2024-10-12,1,1,2,0.00016040934620138993,20.72,Low,0,0
TXN1008729,USR5016,40,106.77,Debit Card,Mobile,Gujarat,4,2024-12-05,1,1,3,0.000411431528589559,29.47,Low,0,0
TXN1008730,USR7106,21,204.86,RTGS,Desktop,Telangana,13,2024-10-02,0,2,2,0.00016215573966925614,15.9,Low,0,0
TXN1008731,USR1175,21,50203.67,NEFT,Mobile,Karnataka,15,2025-02-20,0,5,6,0.9999555509883022,87.1,Critical,1,1
TXN1008732,USR2479,71,4432.49,IMPS,Tablet,Tamil Nadu,8,2025-02-28,1,1,3,0.00030394777351563246,23.17,Low,0,0
TXN1008733,USR5738,61,2694.39,UPI,Mobile,Gujarat,14,2025-03-06,0,1,3,0.0001604357002530032,15.7,Low,0,0
TXN1008734,USR6276,63,6757.29,RTGS,Mobile,Gujarat,12,2024-12-20,1,1,4,0.0005786338722984569,22.73,Low,0,0
TXN1008735,USR4638,62,2302.96,RTGS,Mobile,Punjab,15,2025-02-12,0,1,4,0.00020343031764663956,15.28,Low,0,0
TXN1008736,USR2908,73,527.96,NEFT,Mobile,Delhi,8,2025-03-05,0,2,2,0.00016083850002307197,16.13,Low,0,0
TXN1008737,USR8338,18,115.65,RTGS,ATM,Tamil Nadu,13,2025-02-19,0,1,4,0.0001687412008046306,17.45,Low,0,0
TXN1008738,USR6045,61,6607.17,RTGS,Desktop,Rajasthan,10,2025-03-21,0,2,4,0.0007087139038855631,16.45,Low,0,0
TXN1008739,USR2579,67,1992.56,Debit Card,Mobile,Punjab,6,2025-03-07,0,1,1,8.059553210919486e-05,16.2,Low,0,0
TXN1008740,USR1897,61,903.62,Credit Card,Mobile,Telangana,17,2025-03-09,1,1,3,0.00018021057938856318,21.85,Low,0,0
TXN1008741,USR7462,39,52392.47,IMPS,Mobile,Telangana,2,2024-12-09,0,3,7,0.9999682485471847,90.91,Critical,0,1
TXN1008742,USR4450,51,1179.45,RTGS,Mobile,Punjab,13,2025-01-23,1,1,1,0.000109552822176204,21.07,Low,0,0
TXN1008743,USR2347,52,4284.38,NEFT,Mobile,Delhi,20,2024-12-27,0,1,4,0.0002537527067346714,16.77,Low,0,0
TXN1008744,USR8342,36,1701.46,Credit Card,Mobile,Tamil Nadu,5,2024-10-06,1,1,4,0.0006880695918411386,29.87,Low,0,0
TXN1008745,USR6956,64,324.44,IMPS,Tablet,Punjab,13,2024-10-27,1,1,3,0.00016772100313774198,22.13,Low,0,0
TXN1008746,USR6684,60,216.03,Credit Card,ATM,Rajasthan,12,2024-12-21,0,1,1,6.479282402147043e-05,17.71,Low,0,0
TXN1008747,USR9190,70,519.18,Debit Card,Tablet,West Bengal,17,2024-12-27,0,2,4,0.00026646127333249955,18.06,Low,0,0
TXN1008748,USR7610,69,51531.8,RTGS,Desktop,Tamil Nadu,11,2025-01-28,1,5,10,0.9999931990667166,93.58,Critical,1,1
TXN1008749,USR9675,36,3817.45,IMPS,Desktop,Tamil Nadu,13,2024-10-24,0,2,3,0.00034790673238781146,15.27,Low,0,0
TXN1008750,USR8587,60,347.67,Credit Card,Mobile,Uttar Pradesh,14,2025-01-10,0,1,2,8.257434482545465e-05,15.83,Low,0,0
TXN1008751,USR4295,55,3112.73,NEFT,Tablet,Telangana,12,2024-11-03,0,1,3,0.0001650080199496353,16.15,Low,0,0
TXN1008752,USR3488,54,2287.29,Credit Card,Mobile,Maharashtra,15,2025-03-17,1,2,2,0.0002924275721891715,21.85,Low,0,0
TXN1008753,USR8843,57,4252.59,RTGS,Tablet,West Bengal,9,2024-11-16,0,1,4,0.00027028291621927596,17.75,Low,0,0
TXN1008754,USR6970,58,2402.74,Credit Card,Desktop,Karnataka,11,2024-10-24,1,2,2,0.0003151627712568683,22.19,Low,0,0
TXN1008755,USR5469,24,53581.48,UPI,Tablet,Maharashtra,2,2024-12-04,0,3,8,0.9999800128950821,92.62,Critical,1,1
TXN1008756,USR1193,38,1721.11,IMPS,Desktop,Tamil Nadu,0,2024-10-18,1,2,4,0.0013624784545981771,29.59,Low,0,0
TXN1008757,USR4850,70,556.58,Credit Card,Desktop,Maharashtra,4,2024-11-13,0,1,3,0.00028989603001474567,23.19,Low,0,0
TXN1008758,USR3823,26,54032.41,UPI,Desktop,Punjab,0,2024-12-15,0,1,13,0.9999876886317345,92.72,Critical,1,1
TXN1008759,USR6666,73,5795.47,RTGS,Mobile,Punjab,10,2024-11-26,0,1,4,0.0003369777172149448,16.41,Low,0,0
TXN1008760,USR3722,41,345.48,Debit Card,Desktop,Telangana,12,2025-01-15,1,2,3,0.0003299799673204153,21.48,Low,0,0
TXN1008761,USR8173,24,467.23,IMPS,Mobile,Karnataka,15,2025-03-05,0,2,2,0.00015464388540867204,15.34,Low,0,0
TXN1008762,USR5500,24,285.57,UPI,ATM,Tamil Nadu,13,2025-02-01,1,2,2,0.0002617242893926367,23.22,Low,0,0
TXN1008763,USR7484,66,1416.62,Credit Card,Mobile,Telangana,5,2025-02-28,0,1,1,0.0001720325339051053,23.28,Low,0,0
TXN1008764,USR8050,54,1358.4,IMPS,ATM,Maharashtra,4,2025-03-11,1,2,2,0.0007029311637795994,29.48,Low,0,0
TXN1008765,USR2027,39,264.59,NEFT,Mobile,Karnataka,9,2025-02-16,0,1,4,0.00016008590553106078,15.43,Low,0,0
TXN1008766,USR8716,37,7583.98,RTGS,Tablet,Maharashtra,12,2025-03-12,0,1,4,0.0004158522907465325,17.17,Low,0,0
TXN1008767,USR6456,49,4194.15,Debit Card,Desktop,Telangana,13,2025-01-24,0,1,3,0.0001999279377324975,15.59,Low,0,0
TXN1008768,USR8253,20,756.08,RTGS,Mobile,West Bengal,9,2025-01-01,0,1,1,7.133521809478725e-05,16.92,Low,0,0
TXN1008769,USR5178,43,401.79,NEFT,Desktop,Karnataka,10,2024-11-11,1,1,1,0.00010309001105027658,21.53,Low,0,0
TXN1008770,USR3316,60,470.82,RTGS,Mobile,West Bengal,10,2024-10-28,1,1,4,0.0002536950255035875,22.08,Low,0,0
TXN1008771,USR5827,40,102.06,Debit Card,Mobile,Telangana,19,2025-01-31,0,1,4,0.00014424090305188418,15.75,Low,0,0
TXN1008772,USR3800,28,999.95,NEFT,ATM,Tamil Nadu,18,2024-10-24,0,2,2,0.00017785452398216486,16.85,Low,0,0
TXN1008773,USR6771,40,1681.73,IMPS,Mobile,West Bengal,16,2025-02-13,1,2,1,0.00020580156895801482,21.95,Low,0,0
TXN1008774,USR7770,59,889.29,RTGS,Desktop,Rajasthan,15,2025-01-14,0,2,4,0.0003146236971867293,15.71,Low,0,0
TXN1008775,USR9885,62,1306.92,IMPS,Desktop,Tamil Nadu,7,2025-01-26,0,2,3,0.0002543152410269279,15.61,Low,0,0
TXN1008776,USR1890,47,125.68,Credit Card,Desktop,Delhi,15,2024-11-22,1,2,2,0.0002251637846771031,22.88,Low,0,0
TXN1008777,USR7671,18,2006.09,IMPS,Tablet,Gujarat,4,2025-02-09,1,1,3,0.0005258387546612685,30.63,Medium,0,0
TXN1008778,USR4122,43,6008.78,IMPS,Desktop,Maharashtra,12,2025-01-08,0,2,4,0.0006332652800356549,16.0,Low,0,0
TXN1008779,USR5632,55,1319.27,Debit Card,Tablet,Delhi,5,2024-10-05,1,2,1,0.000452962636573202,30.54,Medium,0,0
TXN1008780,USR8760,70,7229.98,IMPS,ATM,Punjab,21,2024-11-18,1,1,4,0.0006101782968836421,24.36,Low,0,0
TXN1008781,USR3373,34,297.43,Credit Card,Desktop,Delhi,13,2025-01-06,1,2,4,0.0004314510226064523,23.0,Low,0,0
TXN1008782,USR2079,70,140.58,Credit Card,Mobile,Punjab,17,2024-10-30,1,1,1,8.761984416885261e-05,22.51,Low,0,0
TXN1008783,USR6372,57,194.84,Credit Card,Mobile,Delhi,14,2024-12-11,0,2,4,0.0002636573499910305,16.6,Low,0,0
TXN1008784,USR5600,31,56958.28,NEFT,Desktop,Punjab,3,2025-01-11,1,3,8,0.9999920731370452,97.9,Critical,1,1
TXN1008785,USR8994,35,2153.13,UPI,Desktop,Punjab,8,2024-12-02,0,1,3,0.0001640725313958554,15.55,Low,0,0
TXN1008786,USR7455,44,1054.65,RTGS,Desktop,Karnataka,13,2025-03-24,1,1,2,0.00015106534334497607,21.29,Low,0,0
TXN1008787,USR1304,66,1059.64,NEFT,Mobile,Tamil Nadu,12,2024-10-26,0,1,2,9.472461393942208e-05,14.89,Low,0,0
TXN1008788,USR2239,44,7677.42,RTGS,Mobile,Delhi,22,2024-11-06,0,1,1,0.00037394538658758365,24.33,Low,0,0
TXN1008789,USR5664,69,1559.91,IMPS,Tablet,Uttar Pradesh,10,2024-10-07,0,1,1,7.263923469197773e-05,17.32,Low,0,0
TXN1008790,USR7669,66,484.7,Credit Card,ATM,Rajasthan,17,2025-02-04,0,2,4,0.0002899586589198488,17.87,Low,0,0
TXN1008791,USR1199,45,5859.8,NEFT,Mobile,Punjab,15,2025-03-17,1,2,4,0.000907736534080625,21.7,Low,0,0
TXN1008792,USR4484,21,1945.43,RTGS,Mobile,Rajasthan,12,2024-12-31,1,1,2,0.00016869257543607034,21.18,Low,0,0
TXN1008793,USR2675,62,674.84,NEFT,Mobile,Delhi,11,2025-03-16,0,2,1,0.00011932168935752095,15.95,Low,0,0
TXN1008794,USR5495,21,1839.35,NEFT,ATM,Uttar Pradesh,12,2025-01-11,0,1,3,0.00015728548435556857,17.03,Low,0,0
TXN1008795,USR2220,19,1612.11,Credit Card,Mobile,Gujarat,16,2024-11-22,0,1,4,0.00017862742515096442,17.11,Low,0,0
TXN1008796,USR5665,53,1750.84,Credit Card,Desktop,Uttar Pradesh,14,2025-02-09,0,2,2,0.00018743723896853988,16.22,Low,0,0
TXN1008797,USR4738,34,840.48,UPI,Mobile,Karnataka,23,2025-01-16,0,1,4,0.0003710137915843624,23.44,Low,0,0
TXN1008798,USR2960,34,305.12,IMPS,Mobile,Punjab,18,2025-01-20,0,1,3,0.0001111524576357292,14.99,Low,0,0
TXN1008799,USR5128,57,769.97,RTGS,Tablet,Tamil Nadu,18,2025-03-02,1,1,2,0.00013095480999728083,22.65,Low,0,0
TXN1008800,USR3466,40,141.06,UPI,Mobile,Delhi,14,2024-10-07,0,1,2,8.438396350498533e-05,15.94,Low,0,0
TXN1008801,USR8973,27,815.61,Debit Card,Mobile,West Bengal,16,2025-03-05,0,1,3,0.00012110675559654555,16.1,Low,0,0
TXN1008802,USR5876,24,3978.91,IMPS,Mobile,Delhi,4,2024-12-06,0,2,1,0.0004560000102758545,23.66,Low,0,0
TXN1008803,USR3997,37,1351.53,UPI,Mobile,Karnataka,15,2025-01-16,1,2,4,0.0005025174182631828,21.88,Low,0,0
TXN1008804,USR6869,39,126.39,IMPS,Desktop,Karnataka,13,2025-01-19,1,1,1,9.636655804264502e-05,21.61,Low,0,0
TXN1008805,USR3691,68,3942.13,IMPS,Mobile,Gujarat,0,2025-02-25,0,2,4,0.001135124220219744,23.7,Low,0,0
TXN1008806,USR7112,73,9329.43,IMPS,Desktop,Gujarat,6,2024-12-22,1,1,4,0.0008630133394282451,24.27,Low,0,0
TXN1008807,USR8886,30,929.2,UPI,Desktop,Rajasthan,16,2025-02-01,0,2,1,0.00012976338956305662,16.29,Low,0,0
TXN1008808,USR1747,67,4270.13,IMPS,Mobile,Delhi,9,2025-02-16,0,1,1,0.00010798465158155552,16.62,Low,0,0
TXN1008809,USR3361,57,58042.54,NEFT,Tablet,Uttar Pradesh,20,2025-01-12,0,2,4,0.9998225570465055,87.02,Critical,1,1
TXN1008810,USR4858,46,141.4,IMPS,Mobile,Telangana,3,2024-12-06,1,1,4,0.0005751682672314125,29.45,Low,0,0
TXN1008811,USR1455,36,2588.77,NEFT,Mobile,Maharashtra,15,2024-10-07,0,1,1,8.513037879118397e-05,15.25,Low,0,0
TXN1008812,USR1817,45,2041.98,NEFT,Mobile,Punjab,10,2025-02-28,0,1,3,0.00014968120792918513,14.54,Low,0,0
TXN1008813,USR8768,69,1826.45,Debit Card,Desktop,Gujarat,21,2025-01-18,0,1,2,9.895398692457131e-05,16.95,Low,0,0
TXN1008814,USR9340,39,6401.42,NEFT,ATM,Telangana,5,2024-11-03,0,1,2,0.0005168073841738214,24.04,Low,0,0
TXN1008815,USR5164,36,54509.31,Credit Card,Tablet,Karnataka,17,2025-01-14,0,2,3,0.9996056637748064,86.64,Critical,1,1
TXN1008816,USR3607,23,465.59,Credit Card,Mobile,Punjab,12,2025-02-24,0,2,3,0.00021001939913583377,15.94,Low,0,0
TXN1008817,USR7091,55,828.45,Debit Card,ATM,Telangana,7,2024-11-27,0,1,3,0.00013613044769115326,16.98,Low,0,0
TXN1008818,USR2563,54,519.55,UPI,Mobile,Karnataka,14,2024-10-09,0,1,3,0.00011996847501639235,15.3,Low,0,0
TXN1008819,USR1410,69,6406.86,Debit Card,Mobile,Rajasthan,18,2024-11-17,0,1,2,0.00018342490689333266,16.04,Low,0,0
TXN1008820,USR4503,74,54712.98,UPI,Mobile,Tamil Nadu,9,2025-01-23,0,5,6,0.999977013550375,87.64,Critical,1,1
TXN1008821,USR8673,70,2616.32,RTGS,Mobile,Delhi,9,2024-11-10,1,1,3,0.0002468705138172418,22.37,Low,0,0
TXN1008822,USR5084,23,409.17,IMPS,Desktop,West Bengal,16,2024-11-17,0,2,1,0.00011826813344158631,16.96,Low,0,0
TXN1008823,USR2985,58,3385.96,Debit Card,Mobile,West Bengal,19,2025-03-22,0,2,3,0.0002988520889310889,16.26,Low,0,0
TXN1008824,USR5782,34,11390.81,Debit Card,ATM,Uttar Pradesh,23,2024-10-25,1,1,4,0.002475567312912881,32.2,Medium,1,0
TXN1008825,USR9129,55,411.83,UPI,Mobile,Maharashtra,21,2025-01-24,0,2,1,0.0001108919875526335,17.01,Low,0,0
TXN1008826,USR4507,64,50416.46,Credit Card,Mobile,Telangana,7,2024-12-17,1,3,7,0.9999328880334429,92.7,Critical,1,1
TXN1008827,USR2602,29,1859.28,UPI,Mobile,Gujarat,3,2025-01-16,0,1,4,0.0004898065272809442,23.09,Low,0,0
TXN1008828,USR2730,65,854.9,UPI,Desktop,Rajasthan,18,2024-10-25,0,2,3,0.0002283227050662578,16.14,Low,0,0
TXN1008829,USR2612,60,6502.64,Debit Card,Mobile,Uttar Pradesh,17,2025-02-24,1,1,1,0.0002135040721256949,22.69,Low,0,0
TXN1008830,USR1055,52,3986.18,RTGS,Tablet,Gujarat,10,2024-11-08,0,1,4,0.0002553781213310037,17.15,Low,0,0
TXN1008831,USR5321,54,711.36,RTGS,Mobile,Tamil Nadu,10,2025-01-27,1,1,1,0.00010520856718475667,21.27,Low,0,0
TXN1008832,USR8019,45,1713.36,UPI,Desktop,Punjab,15,2024-12-18,0,2,1,0.00014401053669584214,15.96,Low,0,0
TXN1008833,USR5360,40,2728.23,Debit Card,Mobile,Karnataka,5,2024-12-19,0,1,3,0.00038263426173068267,22.06,Low,0,0
TXN1008834,USR8049,48,2279.88,Credit Card,ATM,Tamil Nadu,13,2024-10-27,0,2,1,0.00015494490652152225,17.63,Low,0,0
TXN1008835,USR7397,32,339.77,RTGS,Mobile,Rajasthan,14,2025-01-12,0,1,2,8.694968004684556e-05,14.79,Low,0,0
TXN1008836,USR5360,44,3635.61,IMPS,Mobile,Uttar Pradesh,12,2024-12-13,0,1,4,0.00024773136824842525,15.43,Low,0,0
TXN1008837,USR9287,44,50326.18,Debit Card,Mobile,Maharashtra,18,2024-12-07,0,3,11,0.9999671161253427,86.86,Critical,1,1
TXN1008838,USR5864,51,54075.07,NEFT,Mobile,Karnataka,15,2025-02-24,0,3,7,0.9999360429661689,86.05,Critical,0,1
TXN1008839,USR2637,68,2573.83,IMPS,ATM,Rajasthan,10,2024-10-28,0,2,1,0.00016635755011604737,17.22,Low,0,0
TXN1008840,USR3282,71,60957.3,RTGS,Mobile,Delhi,20,2025-01-31,0,4,7,0.9999855792288272,87.78,Critical,1,1
TXN1008841,USR8817,26,2422.4,NEFT,Mobile,Tamil Nadu,12,2025-03-10,1,1,4,0.0003263446463659392,21.22,Low,0,0
TXN1008842,USR4763,25,937.41,NEFT,Desktop,Gujarat,16,2025-02-15,0,1,1,7.005843652698571e-05,16.23,Low,0,0
TXN1008843,USR7908,73,1647.3,NEFT,Desktop,Karnataka,16,2024-12-22,0,2,1,0.0001361218596573319,16.45,Low,0,0
TXN1008844,USR3462,50,1687.79,NEFT,Desktop,Telangana,17,2024-10-30,0,2,3,0.0002547667062416291,15.45,Low,0,0
TXN1008845,USR4838,54,4961.57,Debit Card,ATM,West Bengal,18,2024-10-22,1,1,3,0.00034014842977692555,23.82,Low,0,0
TXN1008846,USR8683,33,237.92,Debit Card,Mobile,Uttar Pradesh,16,2024-10-03,1,2,4,0.0004159256900019658,22.01,Low,0,0
TXN1008847,USR7571,41,1953.2,UPI,Tablet,Uttar Pradesh,15,2025-01-09,1,2,3,0.00039263267587935576,23.05,Low,0,0
TXN1008848,USR6878,71,734.0,Debit Card,Desktop,Telangana,5,2025-01-13,0,2,2,0.00040009161351088,22.94,Low,0,0
TXN1008849,USR5856,20,671.01,IMPS,Desktop,Uttar Pradesh,15,2025-03-25,1,1,4,0.0002598251223090207,22.53,Low,0,0
TXN1008850,USR9680,31,2516.52,IMPS,Mobile,Delhi,17,2024-10-02,1,1,4,0.00031119946642580647,22.1,Low,0,0
TXN1008851,USR8586,33,1123.8,IMPS,Mobile,Rajasthan,16,2024-11-23,0,2,2,0.00016819042049236567,14.73,Low,0,0
TXN1008852,USR5937,42,1953.12,Debit Card,Mobile,Telangana,10,2024-10-06,0,1,3,0.0001457092119588313,14.94,Low,0,0
TXN1008853,USR6422,35,2042.13,RTGS,ATM,Uttar Pradesh,13,2025-01-15,0,2,3,0.00029075296508079335,16.75,Low,0,0
TXN1008854,USR8937,36,3675.88,NEFT,Mobile,Punjab,15,2025-03-17,0,1,3,0.0001814358979510297,14.87,Low,0,0
TXN1008855,USR9087,46,5321.74,Credit Card,Mobile,Uttar Pradesh,9,2025-01-31,1,1,1,0.0001913603471124566,23.01,Low,0,0
TXN1008856,USR4234,25,55108.58,NEFT,Tablet,Uttar Pradesh,6,2024-10-02,0,2,2,0.9995666124502686,86.84,Critical,1,1
TXN1008857,USR9363,37,2009.29,NEFT,Mobile,West Bengal,16,2025-01-19,0,1,1,7.903209448117005e-05,16.15,Low,0,0
TXN1008858,USR1879,54,560.49,Credit Card,Tablet,Maharashtra,3,2024-10-02,0,2,1,0.0002696511430796431,24.1,Low,0,0
TXN1008859,USR5963,42,6618.38,NEFT,Mobile,Uttar Pradesh,7,2025-01-01,1,2,3,0.0007931379470110236,22.67,Low,0,0
TXN1008860,USR2877,36,235.52,Credit Card,Desktop,Gujarat,15,2025-01-09,0,1,4,0.00015318812980705,16.71,Low,0,0
TXN1008861,USR5861,47,1949.33,RTGS,Mobile,Gujarat,7,2025-01-05,0,2,3,0.000273263050168968,15.67,Low,0,0
TXN1008862,USR9873,52,65264.44,IMPS,Mobile,Gujarat,1,2025-01-19,0,4,5,0.999994340529197,92.32,Critical,1,1
TXN1008863,USR4238,39,1947.53,IMPS,Mobile,Gujarat,16,2024-10-06,0,1,2,0.00010319121474164449,15.1,Low,0,0
TXN1008864,USR2158,31,362.31,Debit Card,Desktop,Uttar Pradesh,9,2025-02-04,0,1,4,0.00016703658960208178,16.17,Low,0,0
TXN1008865,USR2214,35,407.68,Credit Card,Mobile,Rajasthan,15,2025-01-12,0,2,2,0.00015008159956494865,15.71,Low,0,0
TXN1008866,USR3464,33,845.84,UPI,Mobile,Telangana,19,2025-02-24,1,1,2,0.00013962372661089788,22.02,Low,0,0
TXN1008867,USR6476,41,2078.74,Credit Card,Tablet,West Bengal,8,2025-03-04,1,2,3,0.0003972998333291746,23.7,Low,0,0
TXN1008868,USR9535,58,5750.28,NEFT,Desktop,Tamil Nadu,23,2024-10-01,1,2,1,0.0008107901633614695,30.46,Medium,0,0
TXN1008869,USR2286,18,583.75,UPI,Desktop,West Bengal,11,2024-11-02,0,2,2,0.00017603628882963994,16.96,Low,0,0
TXN1008870,USR8204,23,177.03,NEFT,Mobile,Gujarat,11,2024-11-09,1,2,1,0.00017422013417399494,21.82,Low,0,0
TXN1008871,USR4621,18,283.16,IMPS,Mobile,Punjab,9,2024-11-01,1,2,1,0.0001787524871352659,22.14,Low,0,0
TXN1008872,USR3523,56,250.81,Debit Card,Tablet,Punjab,16,2024-10-17,0,1,4,0.0001430236181901702,16.35,Low,0,0
TXN1008873,USR7716,58,3073.66,Debit Card,Tablet,Telangana,4,2025-02-03,0,2,1,0.00038358617575212807,23.62,Low,0,0
TXN1008874,USR2354,23,16347.04,Debit Card,Desktop,Telangana,0,2024-10-08,0,1,2,0.0019700424571856908,24.86,Low,0,0
TXN1008875,USR3244,23,4629.85,NEFT,Desktop,Karnataka,16,2024-11-26,0,2,4,0.0005204406817246733,16.14,Low,0,0
TXN1008876,USR3410,22,1136.82,IMPS,Desktop,Maharashtra,11,2024-11-11,1,1,3,0.00020785325255954075,21.6,Low,0,0
TXN1008877,USR6668,70,2838.05,UPI,Mobile,Delhi,18,2025-01-06,0,2,4,0.00038609696526134486,17.22,Low,0,0
TXN1008878,USR3198,55,56263.39,UPI,Mobile,Karnataka,19,2025-02-14,1,4,6,0.999976511784792,93.12,Critical,1,1
TXN1008879,USR3170,60,1577.55,Debit Card,Mobile,Maharashtra,13,2025-01-28,1,2,3,0.00036754261151949455,21.11,Low,0,0
TXN1008880,USR4512,65,657.17,UPI,Mobile,Delhi,9,2024-12-26,0,2,4,0.000306128444291945,16.68,Low,0,0
TXN1008881,USR6202,62,1530.73,NEFT,Desktop,Delhi,15,2025-03-12,1,2,4,0.0005131596447752559,22.57,Low,0,0
TXN1008882,USR7933,46,6867.01,IMPS,Mobile,Karnataka,17,2024-11-23,0,1,1,0.00014764297204467679,15.97,Low,0,0
TXN1008883,USR5579,59,55345.77,RTGS,Tablet,Telangana,17,2024-12-23,0,5,11,0.9999949245960791,88.08,Critical,1,1
TXN1008884,USR7062,50,543.26,RTGS,Desktop,Maharashtra,4,2024-10-25,1,1,4,0.0006328057850664176,29.38,Low,0,0
TXN1008885,USR3163,48,1535.96,RTGS,Desktop,Delhi,16,2024-12-06,0,2,1,0.0001367443101286547,16.41,Low,0,0
TXN1008886,USR5238,21,50925.83,RTGS,Tablet,Rajasthan,17,2025-03-23,0,5,1,0.9998104167674834,87.66,Critical,1,1
TXN1008887,USR2831,71,3064.55,Credit Card,Mobile,Telangana,21,2025-03-01,0,1,1,8.345760545971302e-05,17.7,Low,0,0
TXN1008888,USR7939,69,2541.67,NEFT,ATM,Punjab,17,2024-11-15,0,1,4,0.00021924931030919764,17.46,Low,0,0
TXN1008889,USR4751,25,4604.56,Debit Card,Tablet,Maharashtra,12,2024-10-22,0,2,4,0.00048625712379677554,16.95,Low,0,0
TXN1008890,USR2866,54,4090.28,NEFT,Mobile,Delhi,5,2025-02-16,0,1,2,0.0003439642944902692,22.83,Low,0,0
TXN1008891,USR3914,72,2454.24,Credit Card,Mobile,West Bengal,2,2025-03-25,0,1,1,0.00020250558815648184,24.32,Low,0,0
TXN1008892,USR7717,71,3851.78,NEFT,Desktop,Maharashtra,12,2024-10-08,0,2,1,0.0001895207324770183,16.45,Low,0,0
TXN1008893,USR4396,63,1636.23,Debit Card,Mobile,Karnataka,22,2024-11-08,1,2,4,0.0010814833735072961,30.31,Medium,0,0
TXN1008894,USR8178,64,1297.13,IMPS,Mobile,Rajasthan,6,2025-03-12,0,2,2,0.00018170784462090726,15.45,Low,0,0
TXN1008895,USR9871,49,5039.73,IMPS,Desktop,Gujarat,18,2024-11-18,1,1,3,0.00033103050317154014,22.14,Low,0,0
TXN1008896,USR5761,54,1860.96,IMPS,Tablet,Tamil Nadu,5,2024-11-15,1,2,2,0.0006761583995315018,29.51,Low,0,0
TXN1008897,USR1000,57,455.98,Debit Card,ATM,Uttar Pradesh,9,2024-11-07,0,1,4,0.0001730099208172121,17.16,Low,0,0
TXN1008898,USR2722,32,4471.01,IMPS,Mobile,Karnataka,17,2025-02-13,0,2,2,0.0002620353763377682,15.34,Low,0,0
TXN1008899,USR9120,20,8024.99,UPI,Desktop,Gujarat,15,2024-11-23,0,1,1,0.00018987419334670093,18.02,Low,0,0
TXN1008900,USR7513,65,3061.3,IMPS,Mobile,Telangana,15,2025-03-14,0,1,2,0.00012080135044109046,15.08,Low,0,0
TXN1008901,USR3276,37,1458.69,UPI,Desktop,Tamil Nadu,22,2024-12-31,1,2,1,0.00047041464704139,30.4,Medium,0,0
TXN1008902,USR3554,44,1980.06,UPI,Desktop,Punjab,6,2024-11-09,0,1,3,0.0001617529469716022,15.97,Low,0,0
TXN1008903,USR3507,30,286.25,Debit Card,Desktop,Delhi,10,2024-11-03,0,1,1,6.506491925498446e-05,17.03,Low,0,0
TXN1008904,USR1413,45,5522.63,UPI,Tablet,Punjab,2,2025-01-04,1,2,4,0.002154301884109973,30.66,Medium,0,0
TXN1008905,USR8565,41,581.74,Debit Card,Mobile,Uttar Pradesh,11,2024-12-18,0,2,3,0.00021703643539474618,15.24,Low,0,0
TXN1008906,USR5925,63,5239.89,Credit Card,Tablet,Karnataka,14,2025-02-04,0,2,2,0.0002760561694106539,17.23,Low,0,0
TXN1008907,USR1583,58,4897.77,Debit Card,Mobile,Telangana,13,2024-10-17,0,1,3,0.0002114083030130513,15.3,Low,0,0
TXN1008908,USR7543,32,113.2,IMPS,Mobile,Uttar Pradesh,17,2025-03-10,1,2,4,0.00041086129358675186,21.88,Low,0,0
TXN1008909,USR8696,22,1548.54,IMPS,Desktop,Rajasthan,2,2025-03-24,0,2,2,0.00047114440161736995,22.73,Low,0,0
TXN1008910,USR1413,56,1284.97,NEFT,Desktop,Karnataka,3,2025-01-18,0,1,4,0.00045367776582860473,22.58,Low,0,0
TXN1008911,USR2889,53,531.1,RTGS,Mobile,Delhi,10,2024-11-21,0,2,1,0.00011968486051630473,16.07,Low,0,0
TXN1008912,USR6105,56,2338.16,RTGS,Mobile,Delhi,9,2025-01-26,1,2,2,0.00031872211204601625,21.86,Low,0,0
TXN1008913,USR3214,22,3258.56,RTGS,Tablet,West Bengal,11,2024-10-09,0,2,4,0.00042726544367104665,18.02,Low,0,0
TXN1008914,USR9910,33,2251.26,IMPS,ATM,Maharashtra,15,2024-11-02,0,1,3,0.0001585635499961522,16.54,Low,0,0
TXN1008915,USR4556,33,1119.8,Debit Card,Mobile,Maharashtra,7,2025-01-21,0,2,1,0.00013011617359215267,15.91,Low,0,0
TXN1008916,USR1572,71,2462.51,Credit Card,Mobile,Gujarat,9,2025-02-26,0,2,3,0.0002730790264120373,16.52,Low,0,0
TXN1008917,USR5955,61,3315.58,IMPS,Desktop,Maharashtra,9,2024-12-24,1,2,2,0.0003702006944982056,21.58,Low,0,0
TXN1008918,USR6351,23,1067.91,NEFT,Desktop,Telangana,16,2024-10-10,0,2,1,0.000130297232232111,16.21,Low,0,0
TXN1008919,USR9922,42,985.95,Credit Card,Mobile,Punjab,10,2024-10-06,1,1,1,0.00010466220614514042,21.72,Low,0,0
